Geneid,group1_1,group1_2,group1_3,group2_1,group2_2,group2_3,group3_1,group3_2,group3_3
ENSMUSG00000050234,5.077062297414,4.74200401074915,4.82285923705666,5.55770080423131,5.55770139634174,5.57123450566012,5.18129129812142,5.26092676637393,5.22643929960695
ENSMUSG00000057113,9.41289801121107,9.36485231487084,9.42261849723135,9.47908743677694,9.40561889253711,9.46179646625466,9.34564660314805,9.31119694854114,9.20103905419696
ENSMUSG00000035673,6.10196457751523,6.14231866481152,6.05249532652329,5.96036264928017,6.03112785827957,5.79798704726466,6.05340940135175,5.98571185211727,6.09232375111378
ENSMUSG00000022136,3.19975810474477,2.88794884601117,3.08114160642243,3.90830410842651,3.45594096175192,3.75760376772127,3.01035066108047,3.41479913396347,2.9229938948659
ENSMUSG00000050240,3.78904749560572,2.26465555190719,2.677358610202,1.92571855696744,2.09122389721435,1.42862180823317,0.694280123800546,1.71143767370155,0.83749890435606
ENSMUSG00000026213,6.67844108102542,6.43157599451015,6.40312222619164,7.29948711808859,7.08088915168381,7.27755941130343,6.53976870827205,6.67573335750102,6.53939582494264
ENSMUSG00000029075,5.92615976650145,5.79773976532948,5.89862311071202,5.8225129882234,5.78476503350971,5.86900835292195,5.75404351097182,5.81114234910565,5.61464970886864
ENSMUSG00000024163,2.47142953948824,2.48922989320683,2.10448840291011,2.40393318330443,2.67803233960372,2.82472011581821,-0.41393001412144,-0.470030930569645,-0.121706040461704
ENSMUSG00000092730,5.59763738395869,5.6172247019345,5.6979306171512,5.41015125521059,5.56373567119774,5.63495079433308,5.40794239718485,5.50028266830514,5.424845709475
ENSMUSG00000030486,6.83098041856094,7.01136411130475,7.05132451000122,6.38431045671076,6.51240026911752,6.28353605520092,6.38825391167181,6.13660622125486,6.2940715684033
ENSMUSG00000040140,5.61625939256278,5.73335060741537,5.73790292401138,5.68039174457023,5.71056062131086,5.64736319862252,5.81858114658479,5.66979216180534,5.95939883237588
ENSMUSG00000050666,6.10265985243261,6.06956791653521,6.16550434642264,4.92179367051918,5.08351924370232,5.23280118629052,5.56769135977206,5.602564283114,5.91277645400684
ENSMUSG00000086929,8.36889140793461,8.50298906847186,8.17923454679722,9.34940083281753,8.77097436696216,9.54171292686197,8.90582149234364,8.67804512089257,9.07149921949569
ENSMUSG00000021832,3.42548922820368,3.38368575981466,3.09659675658203,3.52739772209722,3.80741091669295,3.65542354667361,3.95401861511051,3.9730201392328,4.14453187469393
ENSMUSG00000028538,5.15017820848255,5.85012939252194,5.58923095566903,5.69432646227271,5.68218186810122,5.47702228378048,6.76537298467207,6.65135317661657,6.44425607974796
ENSMUSG00000020719,9.6456295937943,9.74170848035766,9.73517126339359,9.69706990299928,9.75147343279616,9.67131648614873,9.94768490371883,10.0449245915058,9.92110969591759
ENSMUSG00000046168,0.149482379060073,-0.007893809404868,0.590025504851131,1.36262935827844,0.732672099166746,0.619061418563119,0.570089014537275,0.924203591829882,-0.01664613172178
ENSMUSG00000092995,5.1147728538571,5.22431563848945,5.1936504106611,5.24324841084406,5.25243238354942,5.23786105711801,5.45259431481619,5.46889478511204,5.25294856834967
ENSMUSG00000047368,5.56168049240592,5.18606977425024,5.35442465301461,5.51750879624389,5.30980586489734,5.54187339652911,5.28246259751496,5.16828005675105,5.20351698814352
ENSMUSG00000027714,3.01710441015483,2.87474272396856,3.15681305899564,2.94139354320473,3.04306850544423,3.04278164963011,2.7347107165762,2.65490886595206,2.64732660358137
ENSMUSG00000013787,-0.962438177244204,-2.19176854099903,-0.827718381331848,0.426327204498113,-0.310751248736857,-1.16515892781681,-0.861491014214944,-1.03856436400956,-1.3277448852524
ENSMUSG00000048644,0.76990204542172,-0.218185570267333,-0.365692523414379,0.276295390235928,-0.144117967848259,0.145999888426642,0.071576969012374,0.034594241974187,0.525878228343494
ENSMUSG00000060935,-0.083720978306294,-0.336068542873729,-0.679955922423445,-0.185633053531626,0.096869289397422,-0.875665366975126,-0.620424054337027,-1.50452012663231,-0.640730000331871
ENSMUSG00000039607,7.23395748239525,7.53449259414053,7.39545104727842,7.37871267586759,7.38173070955597,7.14040905262726,7.08937961160804,7.21388628827593,7.27172862900771
ENSMUSG00000038774,4.73536463884212,4.84547483608131,4.84285332045682,4.79647789826875,4.7894952807249,4.67327413639334,5.34774882469135,5.25205245574448,5.39659074796117
ENSMUSG00000074733,4.85242742655804,4.52671230189294,4.7101598374011,4.82715662166752,4.72634008057754,4.83727288811697,4.09870559159175,3.95125456915402,3.95732814052586
ENSMUSG00000047746,2.98729553276988,2.74286020336785,2.84534519793126,3.13365034078082,3.13239254203348,3.06572751998379,3.2211793081762,3.14035263003547,3.15995667888135
ENSMUSG00000086930,0.978221365892331,0.086773037677011,0.949069217822082,1.16331604986578,0.70381872691726,1.44621572406198,1.35180275653253,0.998852312498326,0.780328240596016
ENSMUSG00000044141,6.24863774106708,5.88017809891633,5.98627851507449,6.26861824525156,6.21041834352867,6.29814266432787,6.11304231551834,6.05877560525017,6.02623948217477
ENSMUSG00000036206,-0.559069919887325,-0.218185570267333,-0.016288889321945,0.353260722644343,-0.042843816697884,0.709257963977166,0.16039819916494,-0.470030930569645,0.172978993600703
ENSMUSG00000090103,5.57476853944191,5.07930777700696,5.12496946016225,5.63583712645077,5.53535724453786,5.8124737643577,5.4415602276232,5.42219047429755,5.187114416333
ENSMUSG00000036057,6.60329867111112,6.85329288904191,6.7952492029102,6.61864690480529,6.56949363936793,6.69067623765247,6.44901989514063,6.43653337865235,6.30993963464497
ENSMUSG00000047880,5.18210638906239,5.30775428738824,5.33283581415556,4.85719652679928,4.77569777604594,4.70284993292631,4.83342671172193,4.66930876462915,4.55142194032755
ENSMUSG00000042444,0.797647331187141,0.218056013602095,-0.016288889321945,0.62564351315003,2.20883967723867,0.102279401429797,0.469384761435038,-0.686926182106488,0.809196746575814
ENSMUSG00000086725,7.79153083467386,8.08604998292551,7.93836512851304,7.94013697480887,8.01571007580331,7.76276679159746,8.1571331339931,8.1361796354703,8.49352341436017
ENSMUSG00000030104,5.15688843352637,4.80078930773142,4.72017228570997,5.19047661967841,5.0863165134663,5.33550130148281,4.86515408361777,4.9410485650028,4.91400323438438
ENSMUSG00000079076,-0.18869265211557,-1.49907392676231,-0.827718381331848,0.194991549056749,0.051785039015014,-0.247654881166067,-0.620424054337027,-0.942299570772651,0.033147482179183
ENSMUSG00000033819,0.953768092800818,0.851141885746078,0.754945325990976,1.58635520351718,1.75390328762993,2.11880812034482,0.323147797146842,1.30374247869262,0.593820080091223
ENSMUSG00000036438,3.4030866426494,3.04945764816881,3.02301260291008,3.41968337964617,3.5920663927674,3.55359023531442,2.87254579243145,3.03786655522587,2.77719667786531
ENSMUSG00000034171,7.23997399882052,7.258885242132,7.24117668988969,7.35141722982258,7.33310083903123,7.25807995238648,7.41318020246363,7.37407630297452,7.39110275615951
ENSMUSG00000044149,5.05998035148559,4.65584628730827,4.99492601766303,1.39938867247025,2.60188403893898,1.37451485749258,1.56203165092477,0.818255157068145,1.78794242579955
ENSMUSG00000042742,3.41656989525756,2.69857745567785,3.04442239098391,2.71951866652125,2.85903858142492,2.69091151488041,2.82578674675233,2.89533406843825,2.95563893713526
ENSMUSG00000064390,2.23822952699257,1.16500821319469,1.61106599337187,2.64494355349112,2.54608304366023,2.73452259843997,2.04281354354091,1.98064371122851,2.27553737374652
ENSMUSG00000039678,5.25521861705073,5.26284149069982,5.23497279070751,5.19178697142975,5.10022208087676,5.15736601272306,5.2984517684018,5.25966234492408,5.18436243161006
ENSMUSG00000062175,2.82150554070595,2.05818964309451,2.30406773184485,0.017195480535058,1.15125763273355,0.587697705866681,0.025027813081951,0.407720700949867,0.593820080091223
ENSMUSG00000031536,-1.82921406621339,-2.43316669230403,-2.12523666242994,-2.21338716891389,-4.33816887883449,-1.83254134839644,-3.58610119255779,-1.37318348351109,-1.76489273688141
ENSMUSG00000037306,3.91472251157509,3.94753264553814,4.0296184987488,3.05519272444134,3.56825262307325,3.27710175488277,3.48034094880403,3.35921354705102,3.64941798217415
ENSMUSG00000038010,4.66555796057969,4.03025926361132,4.13566227929127,4.85223311224574,4.60284599451791,4.98150393052839,5.63122605721268,5.95479288688536,5.92766272106276
ENSMUSG00000091243,7.35327405348305,7.26712110828754,7.31900315637459,7.21823102791985,7.18111418537994,7.30975223272898,7.19565095804691,7.20668669380294,6.96242339879062
ENSMUSG00000032392,4.94682812235936,4.74563576235557,4.87158585642769,5.09285911856233,5.22095880135864,5.24667335272338,4.94702009868611,4.75436173994895,4.90065221279887
ENSMUSG00000091475,-1.66873950657925,-3.08669307669406,-1.17824059737134,-1.66578497979605,-1.53294093689582,-0.965859385380349,-1.04795691185746,-0.686926182106488,-0.23502175804752
ENSMUSG00000037573,3.75760733425972,3.63932801912041,3.95527099163957,3.87932031518268,3.63090278929139,3.94252119883133,4.31001979961571,4.05110511147791,4.03270210670998
ENSMUSG00000036853,2.86149051283699,2.93959668198478,2.69099836199482,3.63535095135621,3.49435789484551,3.21174217546888,3.65481353156472,3.61396587056001,3.6770887457129
ENSMUSG00000084306,2.46279059258762,1.77513389316897,1.69468812060536,3.31774867563351,3.10506822283747,3.18579378615795,3.05736812554346,3.34973744373756,3.2885304565715
ENSMUSG00000026241,2.91313624628894,3.30710440148987,3.41694132880361,1.93826398829686,2.24933830545022,2.62291877713419,2.65288464749264,1.87890691302748,2.13438451966105
ENSMUSG00000022218,6.55331288769972,6.6095271161933,6.63071819110417,6.20709616804366,6.25211941400696,6.25324700924164,6.20203858762271,6.24344800189245,6.27996182077818
ENSMUSG00000031383,7.28599986386107,7.89364763439679,7.74146454335393,7.49499732877976,7.46442210346772,7.38551623766286,7.5258632874004,7.51506812426377,7.60993282514059
ENSMUSG00000038671,1.22295704856516,0.37636003378349,0.300805441449749,1.53771953640151,0.944815246942674,1.85467767186961,1.86922683758425,1.96831209732329,1.38961360851298
ENSMUSG00000025423,5.26021280890713,5.24242246989118,5.23497279070751,5.33149178213172,5.3707324861804,5.39899009332607,5.46463512683621,5.36218934069887,5.28155695673647
ENSMUSG00000030376,4.4042163209547,4.19072696052477,4.06409350093211,4.27016666204456,4.37931439885045,4.45600860684852,4.54260468591616,4.31487394398009,4.5080604114449
ENSMUSG00000041115,5.75628380788032,5.65247407101523,5.64897862970724,5.5091240476088,5.49592846205606,5.50142137233672,5.48841940095176,5.5236467938727,5.60747708417662
ENSMUSG00000024087,7.11391154940259,7.22773742210243,7.14504218122268,7.4409220216308,7.34774612045964,7.40729424451747,7.26739229500209,7.32987837659608,7.36369360266447
ENSMUSG00000067370,5.0222606645452,5.2817253622614,5.28978502986968,4.7651325953958,4.85000137017759,4.69367246045471,4.73383021080197,4.59305023629542,4.75616988703492
ENSMUSG00000046145,5.1037017525692,5.1302072379138,5.15480538749522,4.42749446307953,4.53689439234024,4.67514049342816,4.37873304347214,4.33662380805115,4.25094610638047
ENSMUSG00000057337,8.68536180453322,8.77054284157484,8.86594466759989,7.83189418501677,7.99687880894756,8.11957205988447,7.5665524626029,7.53480257023334,7.35698830923029
ENSMUSG00000032705,1.53461900815975,1.32891678176902,1.84866102011955,1.92571855696744,1.91362316670376,1.91909401374406,2.05444865450528,2.17560108371079,2.31632980126327
ENSMUSG00000041040,5.67072522990032,5.87935180850746,5.93847821288319,5.63391031933576,5.69231576626823,5.52644886239759,5.85812113738942,5.63900307830473,5.69515282228474
ENSMUSG00000025935,4.20365346321814,4.24818223685421,4.24372690932122,4.26519611760594,4.19980698025512,4.55865273685342,4.19120104302112,4.01559026356769,4.07788637006761
ENSMUSG00000034292,5.63848488117306,5.51984615116328,5.40908891267509,5.08864480982136,5.28445246733051,4.75495786490521,5.94272569352514,6.04709670988715,6.19979060189133
ENSMUSG00000022019,-0.962438177244204,-0.533192123130469,-1.28100871831678,-1.52137146651678,-0.971176491934446,-1.83254134839644,-2.20603415129039,-4.31824487217705,-2.15315381231262
ENSMUSG00000043639,3.95532055406685,3.619671952452,3.51988076598161,3.98286279239993,4.01544202551128,4.05573165209767,3.817290009209,3.59804597713284,3.71571987079404
ENSMUSG00000035165,5.94566649245959,5.49955610424292,5.47758361156382,4.94839513903244,4.68449366915502,5.12768822851968,4.95790259952438,4.51889030969044,5.484230068261
ENSMUSG00000059439,-0.70717276920909,-0.761577589299973,-0.107790631337969,-0.869213232010554,-0.796117252962466,-0.247654881166067,-1.15108265619013,-1.03856436400956,-0.423661193616604
ENSMUSG00000002365,4.71368313811901,4.64616360849221,4.87756257701089,3.93045125699912,3.99176662407602,3.85960331962202,4.15383004685586,4.10842018053708,4.02041008218201
ENSMUSG00000022106,5.45355889676426,5.34294400147593,5.36828612080617,5.32792074817175,5.37988157486778,5.31290299063749,5.52232943773563,5.37742518734134,5.43182382475425
ENSMUSG00000046207,2.34550666479692,2.43627788730796,2.34777737542119,2.41295014862105,2.60968230063593,2.21431497901875,2.98016710306958,2.92115569324715,3.03109893820373
ENSMUSG00000021895,5.49757311466835,5.64859973666249,5.78477024156884,4.86049600847264,5.07790838036067,5.06643586399224,4.85188013328307,4.69759809396735,4.91067704423704
ENSMUSG00000029477,5.9332126101354,5.92491035131241,5.9917993617176,5.88702950944339,5.88375512265702,5.88924850668,5.6331671261723,5.66406903738369,5.56049580767849
ENSMUSG00000022651,-0.24418894617765,-0.464447771975452,-1.6422316091009,-1.39010743461946,-1.67729350375281,-2.7499778164497,-0.696390406349627,-1.37318348351109,-0.068219963513114
ENSMUSG00000081739,6.39374546472823,6.76523792812793,6.7697672781131,6.31985443382228,6.43386330544671,6.15703172293256,7.00757217497596,6.64507216069412,6.81942680713587
ENSMUSG00000025153,5.0000421166662,5.04876541600308,5.05285473467508,4.88985661324935,4.81838404466604,4.75495786490521,4.70643629226725,4.66358371845476,4.6344207590379
ENSMUSG00000002475,5.05280274546032,4.48169077297723,4.61140671633194,4.79302852936882,4.87448200552013,4.88159120378034,4.65768534546188,4.40684268248366,4.39120258285805
ENSMUSG00000019838,-4.3321528180639,-3.08669307669406,-5.91818058697846,-4.33007243011813,-3.60219548516682,-4.33450956666073,-3.58610119255779,-2.72832563579977,-2.3951192394325
ENSMUSG00000025404,5.14208452224835,5.17264289280734,5.25462449310476,5.3291120752294,5.33707201379238,5.42140132904865,5.15451185827601,5.08506396626418,5.11379930286979
ENSMUSG00000055421,4.53771517603055,4.78675674027607,4.70512743433276,4.11581805040538,4.19980698025512,4.15536270509491,3.96638918239366,4.02157045068547,4.34512758407853
ENSMUSG00000003934,3.93672484970432,3.61173392229541,3.79398969452942,3.73578564313658,3.80061379569178,3.70010404785058,3.65481353156472,3.64915603379283,3.49363006046912
ENSMUSG00000039201,3.58126664896919,3.78762078703058,3.57609030799418,3.80249172080384,3.88657243299315,3.72554261169041,3.77220164545887,3.76061867678513,3.74215906620465
ENSMUSG00000050628,6.71072264863721,6.67479453760042,6.76372927872873,6.58313866877862,6.65346824020678,6.68142074653421,6.77199492242449,6.68941503675171,6.59069984928546
ENSMUSG00000027574,6.30107151861815,6.25171682300235,6.36214790883278,6.1650186577206,6.21041834352867,6.2088431423693,6.08069189186325,6.0016828738907,6.00845661709217
ENSMUSG00000030839,5.02519745101167,4.45087643922842,4.60421609495432,4.78610495104056,4.82844352094348,4.98451739173553,4.83173736441985,4.81587507723113,4.54928453912994
ENSMUSG00000056673,4.57627053259719,4.5351307960947,4.79943947121735,4.27016666204456,4.33531244536543,4.32424719221391,3.96946532108104,3.56566927545982,3.74589684901848
ENSMUSG00000087380,5.5494929174725,5.190073591583,5.1682766643607,6.09950783811211,6.07333161061789,6.17428983508814,5.8556294292151,5.84526044190379,5.64998748771712
ENSMUSG00000060586,5.42270970441139,5.21910024149361,5.3087088950362,5.78219720628174,5.79077984255112,5.82345451300805,5.69021703169618,5.59054586367647,5.50533260338381
ENSMUSG00000041124,3.88593159756514,3.99407619752997,4.08232128498427,4.44298370781486,4.68818105845798,4.65447655739805,3.98778567391022,4.06853997534904,4.32027332999872
ENSMUSG00000034210,6.13836006180412,6.29263386414334,6.32709062307489,6.2135613193329,6.21234022665447,6.04890894441584,6.36566605347405,6.39509974529391,6.57712624028009
ENSMUSG00000029524,3.18407645107005,2.94592456977813,3.14694993247517,3.23881189665163,3.16979748424423,3.29177332289726,3.23146610784508,3.30630744213737,3.12019115032369
ENSMUSG00000030683,5.71140630031065,5.7149426521308,5.6611566888975,5.78393591870606,5.8740752901499,5.75363309154972,5.8949893777253,5.7331154919874,5.83945284265218
ENSMUSG00000023971,6.18243564754113,6.08326683903551,6.11137463738826,6.61034148760826,6.55543071693766,6.49218731927606,6.47792935533111,6.48224103380176,6.36444641847346
ENSMUSG00000020892,4.87213445056566,4.90514743988133,5.00315008366099,4.35916130772862,4.34702264758331,4.34315253665593,4.11268542260865,3.7713055588713,3.64542133287104
ENSMUSG00000030844,-2.45729652483279,-3.57371624476637,-3.21512569004097,-3.59247852694305,-4.33816887883449,-5.91818058697846,-3.58610119255779,-2.43836924959811,-2.15315381231262
ENSMUSG00000026279,-0.424765366355886,1.49347269785845,0.855269888915724,1.30567225026195,1.15125763273355,1.39277690854023,0.888799561948881,0.611771704613119,0.971235942035481
ENSMUSG00000052921,5.24265697272676,5.01605962950565,5.15849186467829,4.51593865619929,4.39969810171433,4.51555341951856,4.45971669543974,4.28037529532865,3.87096839018792
ENSMUSG00000031608,4.01267379146015,4.07424813889747,4.0456324671204,4.15127369756422,4.11468363626387,4.04422456730253,4.16728823041739,3.99446221221107,4.06298163547915
ENSMUSG00000026260,2.04341253999973,1.99856090362064,2.20297434776152,1.58635520351718,1.17247331286112,1.93163919375575,1.37054038368739,0.818255157068145,1.66698768198065
ENSMUSG00000031373,6.5431044932697,6.59450146528168,6.57387886938551,6.72383871201309,6.76591340622572,6.75694097039528,6.70805467961128,6.69269816254416,6.92169508604837
ENSMUSG00000023026,1.61478985004313,1.51064981500291,1.27306510884923,2.03488349876788,1.6213211468517,1.88079035337928,2.53325289209292,2.8623932357207,2.48683970980415
ENSMUSG00000071847,9.90162466807571,10.3819266225431,10.3992921520994,10.3739049688301,10.2780599383366,10.2768488414321,10.1303058269441,10.0254808385255,9.97365740966007
ENSMUSG00000038127,7.20349268164003,7.02562422198463,7.1650327573738,7.14164771171801,7.11073307731517,7.21927344392397,6.98684883147813,6.8939556207248,6.81320536592948
ENSMUSG00000031137,6.5266193110696,6.46555622377209,6.42420227446946,6.63559720186544,6.59770501667707,6.63662760643742,6.61437718919997,6.53702019481886,6.60208629760871
ENSMUSG00000040586,4.89318425965969,4.83187227026939,4.88499882633296,5.0001703162065,4.94398466456704,4.75142401414006,4.73563810947181,4.6654945925913,4.59559104519691
ENSMUSG00000088208,-2.45729652483279,-2.19176854099903,-2.3303851897267,-2.74406289968363,-1.53294093689582,-2.21952938047681,-2.73698076036297,-1.50452012663231,-1.76489273688141
ENSMUSG00000028684,6.13156289767818,5.80993292467873,5.97586963652521,6.18160155435741,5.98465673039953,6.12325133193137,6.43239558061807,6.16794828662391,6.32125753019681
ENSMUSG00000086184,7.38534168674343,7.22513825792488,7.39961051253325,6.91169223483271,7.10142978687785,6.96118720101392,6.89154916300365,6.75369863810607,6.90924895700689
ENSMUSG00000030577,5.72682179847255,5.83571919354529,5.82398603759448,5.68784033967783,5.70874648375863,5.69872667690109,6.10397310034976,5.67738784821825,5.77871673200794
ENSMUSG00000040037,4.13190238671541,3.80512984699133,3.89172422883726,4.10751073632315,4.11468363626387,4.13109252700785,3.4231527125581,3.31607216743017,3.661341925716
ENSMUSG00000037225,5.8143111972679,5.67073639481842,5.6585557447234,6.33060082254285,6.30890647063368,6.31260286943726,6.3498185241373,6.38353727511161,6.44022455594881
ENSMUSG00000020890,3.63223679713942,3.5590439542222,3.54262805154164,3.64686192706511,3.51941237557668,3.62098097658727,3.17395886785815,3.41933602447238,3.15995667888135
ENSMUSG00000025194,5.70958183526105,5.56062096664782,5.65942324722783,5.61352193888089,5.43797691307845,5.7376473939898,5.68273946844625,5.6233585731364,5.59923589428831
ENSMUSG00000054641,4.015630138144,3.75555881380273,3.8738962353411,4.04798030092132,4.07298455250998,4.28078201102327,3.9321115540065,3.79942283600932,3.55030313106927
ENSMUSG00000027428,2.06640428401049,1.62548282257037,1.81168081211808,2.37653913354338,1.98730709460319,2.09669753259883,1.73105860563992,1.65099694267851,1.31105493873337
ENSMUSG00000037206,-2.21626609146149,-1.80424080146146,-2.3303851897267,-1.39010743461946,-2.22460034535182,-3.11248635217256,-3.09995199846964,-3.57830319347518,-3.05075729639468
ENSMUSG00000026705,1.87131235487035,2.3434623131329,2.09425969311801,1.91306307501435,1.7254756026684,2.38822690532183,2.65288464749264,2.07567634871054,2.29607775923444
ENSMUSG00000029648,4.49174558633075,4.52459998024993,4.49571195261183,4.622779374083,4.49750817605491,4.68998506214844,4.49002218057694,4.45845375913937,4.08380541414434
ENSMUSG00000032577,4.83913825063572,4.81986389991201,5.09578579705353,5.94412634589242,5.67197628271805,5.68025993618457,5.87544362773964,5.89252557790155,5.86631498862604
ENSMUSG00000067215,3.07493572958045,3.08429437658249,3.29273214339495,3.00240495985706,2.82594818700289,3.11055260222973,2.67566504067266,2.49217228774207,2.61499166934692
ENSMUSG00000037716,6.54002783599993,6.32940037172126,6.49345988972618,6.12236428047821,6.11570552230815,6.00580752190531,6.1275732102656,6.01448353944992,6.05514796039216
ENSMUSG00000052033,5.75363016728474,5.55131316003491,5.66634455213733,5.62520769940254,5.62753859394799,5.67653805236446,5.1839421042673,5.11613666055361,4.97896562808318
ENSMUSG00000073888,4.08200588940917,3.88962282119958,3.77810237185761,4.54083126670977,4.38159352911095,4.66014159257743,4.46844055925113,4.63461266622301,4.2163395519086
ENSMUSG00000030930,5.8943897960927,6.04766966533053,6.08772383342691,6.24166875149467,6.12457736323674,6.14024039523817,6.55827496681408,6.60281744647897,6.45571302760092
ENSMUSG00000021431,6.64303284181213,6.5264637099534,6.61201946811907,6.29446377924164,6.28779644854479,6.32513773829387,6.29078947132974,6.22477826343267,6.16322063755935
ENSMUSG00000045934,8.01406186714115,8.04463782778056,8.06455785669809,7.92406439235547,7.92291248427786,7.82713081726629,8.16989226514848,8.14699089944158,8.19408529120916
ENSMUSG00000027015,5.69213336323078,5.90068303413318,5.84167346735608,6.01911799374783,6.07966230776722,6.08234567007714,5.81602014216904,5.79552196729375,5.92354303091527
ENSMUSG00000085260,4.66178866755688,4.21450860680927,4.37415753723548,4.77215730997592,4.71734572229803,4.88482051448706,4.28060082071073,4.23734377693397,4.02349292071352
ENSMUSG00000021514,5.0000421166662,5.01154174614814,5.01132753407418,4.85057483879102,4.95473959990215,5.0260579820827,4.72475657724709,4.7253433585034,4.36956089917304
ENSMUSG00000087326,-1.52434159317489,-1.24732283901714,-0.907691860912792,-0.869213232010554,-1.17044969480603,-0.790779826755702,-0.291050364177591,-0.013512402229667,-0.177251644742328
ENSMUSG00000000184,0.622558662427964,0.131874530105379,0.264776082123637,0.56221585760162,0.449516047279312,0.489295505821114,0.434191577563699,0.169978736337595,0.593820080091223
ENSMUSG00000053226,6.95628403440746,6.89681339650417,6.88920824906536,6.97165907365016,7.01451782322878,7.02294621299296,6.77243530611759,6.75414765725072,6.68278666932689
ENSMUSG00000044991,2.7734111257453,2.31441189907457,2.25899232107111,3.00836655829341,3.06024347323335,2.76988442483533,2.93682025917777,2.64719358297124,2.8484636801372
ENSMUSG00000062152,3.07493572958045,2.82754542766648,2.80827879610368,2.89709647761193,2.60968230063593,2.86452100089122,2.58230228927759,2.31846563292048,2.26515646330751
ENSMUSG00000080006,8.35597383010696,8.6053517933081,8.79083877320527,8.49466579206108,8.63907254440933,8.59490402547705,8.84755697566111,8.79263475942332,9.01192070448968
ENSMUSG00000037166,3.86641341700956,3.54660650609662,3.92673260004397,3.97983190896057,3.84753456155074,3.85631700195382,3.51443916672047,3.34973744373756,3.52006376122655
ENSMUSG00000058729,3.21011863693715,2.48922989320683,2.54842519860396,3.12818554652687,3.20625708209699,3.28689935959387,2.64521054103599,2.64719358297124,2.38505360206376
ENSMUSG00000085148,-0.70717276920909,-1.6436035378438,-0.907691860912792,-0.132190564037616,-0.640019884627714,0.419755699031239,-0.233324762543506,-0.11482314630534,-0.068219963513114
ENSMUSG00000017754,7.93857738880575,8.03353939372148,8.09180520249972,8.09610126515986,8.09423859442182,8.03235014030545,8.14340920685617,8.0794410189152,8.12562257624337
ENSMUSG00000036242,3.11958759166167,3.48275820599926,3.39627461452664,3.44187923720459,3.48590876890625,3.57773627738341,3.51443916672047,3.51145638504276,3.66529477323199
ENSMUSG00000023019,4.16689487618573,4.42392997414027,4.62034488538886,4.34980069834921,4.35168024332061,4.25106023792703,4.47927172511931,4.55025483081702,4.57262357297668
ENSMUSG00000090936,3.35721004018036,3.54660650609662,3.48898214997454,2.99641862425941,3.18553598388,3.5040508697822,2.62973876935512,2.67781020159796,2.75511151723653
ENSMUSG00000004591,1.07208913458257,0.929867681175922,1.07923879604502,2.3948595065594,1.80913144312527,1.27956729356863,2.32807515700568,2.09848762090194,2.76251086615453
ENSMUSG00000024371,6.29621701855364,6.27200563774836,6.1390043646364,6.32583452950043,6.3356018079099,6.31798829740345,6.33319808364141,6.28816205331455,6.27479659602891
ENSMUSG00000020235,5.67540627086289,5.60927315782476,5.75504847755553,5.58088930048232,5.58762350172169,5.61467162360175,5.50970639277873,5.5236467938727,5.37382304643142
ENSMUSG00000030057,4.83244747474081,5.1357534568382,4.99217421119089,4.77740348991817,4.73349541041481,4.7777192839189,5.0681885055231,5.18702544806818,5.13533297071541
ENSMUSG00000021759,3.26580862565812,3.41138721104163,3.38373097144867,3.06666558332251,3.27652331387525,3.08270055385814,3.16325218822085,3.16757489021017,3.2041000969308
ENSMUSG00000021928,2.63415954793732,1.97400178233072,1.95423316174626,2.49166290343968,2.45378758310176,2.43303451362988,2.72017430305441,2.86904184777057,2.82037790864629
ENSMUSG00000087794,6.24297269953713,5.81512718193628,6.13651432307502,4.50964780991223,4.78777779170619,4.58470208069678,4.34122762553917,4.08004725233805,4.23507693591687
ENSMUSG00000068303,5.56572024471233,5.83997244913038,5.82784962003011,5.88460072711565,5.85123319457905,5.82681645912854,5.7160874490931,5.61448340930148,5.52830286769924
ENSMUSG00000031283,6.90618677454354,7.66679807907167,7.73118676292411,7.13621318392113,7.06750305223481,7.01743973762797,8.22868235100009,8.20052345744797,8.24168623080438
ENSMUSG00000074359,3.67400199942556,3.7079517153526,3.64778388158666,4.11581805040538,3.93392964619003,4.36412906333986,4.03846451554595,4.11961493390866,4.21903126657392
ENSMUSG00000010051,9.58017715985025,9.78095038082169,9.63067340331601,8.82203829454626,9.12631818539714,8.85162919325699,8.27277254122744,8.20676997317998,8.38025014665315
ENSMUSG00000027611,-3.10945617880466,-3.08669307669406,-2.56961924971268,-2.00688799072916,-1.67729350375281,-1.83254134839644,-0.95171350728392,-1.03856436400956,-0.721005780927068
ENSMUSG00000035798,3.93360212820603,3.53406090186583,3.74252193676614,4.55922285484138,4.32824042653328,4.56671813136572,4.73563810947181,4.68069114837178,4.80893668014611
ENSMUSG00000046556,12.0797636085166,11.9382760829432,11.9914410391297,12.862997267202,12.6532423027801,12.862825598523,12.5735868516962,12.6617410952911,12.5990058571552
ENSMUSG00000037085,6.01452344462624,5.95345610090079,5.93847821288319,6.11063497874287,6.17669235051424,6.24949406209022,5.96370229239933,5.84272938592021,5.95617578924859
ENSMUSG00000065643,5.37975907030169,5.34414226284374,5.32191902583107,5.31475080863201,5.44562177997756,5.39899009332607,5.20758270074311,5.13142559288203,5.08457846472221
ENSMUSG00000039994,6.68123655155688,7.19590225272562,7.23129227971088,6.42220390500399,6.44643706956484,6.37994865305626,6.55161950268764,6.38875185731115,6.45514233592992
